name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms),reduction(hms)
豊四季,35.86657,139.93929,heat,809.908,20.68288,20時間40分58秒,0時間49分2秒
新柏,35.838128,139.966994,eco,812.689,20.68916,20時間41分21秒,0時間48分39秒
増尾,35.829704,139.976604,eco,813.497,20.69099,20時間41分28秒,0時間48分32秒
逆井,35.823336,139.983812,eco,814.109,20.69236,20時間41分33秒,0時間48分27秒
高柳,35.808211,139.998936,eco,815.590,20.69570,20時間41分45秒,0時間48分15秒
六実,35.793715,139.999195,eco,817.184,20.69928,20時間41分57秒,0時間48分3秒
新鎌ヶ谷,35.780221,139.999455,cool,818.668,20.70260,20時間42分9秒,0時間47分51秒
鎌ヶ谷,35.763765,139.997266,cool,820.508,20.70672,20時間42分24秒,0時間47分36秒
馬込沢,35.741586,139.992199,cool,823.013,20.71231,20時間42分44秒,0時間47分16秒
塚田,35.722102,139.982859,cool,825.273,20.71734,20時間43分2秒,0時間46分58秒
新船橋,35.710993,139.979765,cool,826.535,20.72014,20時間43分13秒,0時間46分47秒
小村井,35.710316,139.827595,heat,828.566,20.72464,20時間43分29秒,0時間46分31秒
東あずま,35.707067,139.831883,heat,828.866,20.72531,20時間43分31秒,0時間46分29秒
亀戸水神,35.699976,139.833422,heat,829.625,20.72698,20時間43分37秒,0時間46分23秒
大師前,35.778989,139.781647,heat,821.653,20.70928,20時間42分33秒,0時間47分27秒
一本松(埼玉),35.94008,139.370062,eco,810.597,20.68444,20時間41分4秒,0時間48分56秒
西大家,35.931698,139.356321,eco,811.757,20.68706,20時間41分13秒,0時間48分47秒
川角,35.937438,139.346426,eco,811.311,20.68605,20時間41分10秒,0時間48分50秒
武州長瀬,35.942023,139.325561,cool,811.192,20.68578,20時間41分9秒,0時間48分51秒
東毛呂,35.947058,139.315303,cool,810.832,20.68497,20時間41分6秒,0時間48分54秒
武州唐沢,35.952127,139.30912,heat,810.394,20.68398,20時間41分2秒,0時間48分58秒
野州平川,36.401554,139.753764,cool,753.772,20.55168,20時間33分6秒,0時間56分54秒
野州大塚,36.408759,139.772574,cool,752.694,20.54909,20時間32分57秒,0時間57分3秒
壬生,36.422472,139.80496,cool,750.701,20.54427,20時間32分39秒,0時間57分21秒
国谷,36.451442,139.823824,eco,747.243,20.53590,20時間32分9秒,0時間57分51秒
おもちゃのまち,36.466774,139.829506,eco,745.478,20.53161,20時間31分54秒,0時間58分6秒
安塚,36.485678,139.835572,eco,743.315,20.52635,20時間31分35秒,0時間58分25秒
西川田,36.514227,139.850247,eco,739.967,20.51819,20時間31分5秒,0時間58分55秒
江曽島,36.530951,139.860818,eco,737.977,20.51332,20時間30分48秒,0時間59分12秒
南宇都宮,36.543783,139.872017,eco,736.406,20.50947,20時間30分34秒,0時間59分26秒
東武宇都宮,36.559373,139.880427,eco,734.573,20.50497,20時間30分18秒,0時間59分42秒
大谷向,36.73224,139.691916,cool,718.598,20.46540,20時間27分55秒,1時間2分5秒
大桑(栃木),36.76079,139.713546,cool,715.119,20.45670,20時間27分24秒,1時間2分36秒
新高徳,36.779816,139.710623,heat,713.089,20.45162,20時間27分6秒,1時間2分54秒
小佐越,36.802252,139.706465,heat,710.708,20.44563,20時間26分44秒,1時間3分16秒
東武ワールドスクウェア,36.808594,139.709155,heat,709.970,20.44378,20時間26分38秒,1時間3分22秒
鬼怒川温泉,36.822622,139.716552,heat,708.315,20.43961,20時間26分23秒,1時間3分37秒
鬼怒川公園,36.841,139.72287,heat,706.202,20.43428,20時間26分3秒,1時間3分57秒
新藤原,36.852505,139.732963,heat,704.777,20.43067,20時間25分50秒,1時間4分10秒
渡瀬(群馬),36.261807,139.537515,cool,772.575,20.59654,20時間35分48秒,0時間54分12秒
田島,36.290229,139.564943,cool,769.005,20.58809,20時間35分17秒,0時間54分43秒
佐野市,36.306153,139.57583,cool,767.082,20.58353,20時間35分1秒,0時間54分59秒
堀米,36.328467,139.580279,cool,764.570,20.57755,20時間34分39秒,0時間55分21秒
吉水,36.345621,139.579337,eco,762.713,20.57312,20時間34分23秒,0時間55分37秒
田沼,36.367094,139.581919,eco,760.325,20.56742,20時間34分3秒,0時間55分57秒
多田(栃木),36.37809,139.592984,heat,758.937,20.56409,20時間33分51秒,0時間56分9秒
葛生,36.397937,139.609207,heat,756.496,20.55824,20時間33分30秒,0時間56分30秒
三枚橋,36.313369,139.354938,cool,770.248,20.59103,20時間35分28秒,0時間54分32秒
治良門橋,36.333039,139.341328,cool,768.369,20.58658,20時間35分12秒,0時間54分48秒
藪塚,36.358737,139.315737,cool,766.070,20.58112,20時間34分52秒,0時間55分8秒
阿左美,36.387339,139.308854,heat,763.099,20.57405,20時間34分27秒,0時間55分33秒
新桐生,36.39505,139.320078,heat,762.044,20.57153,20時間34分17秒,0時間55分43秒
相老,36.410261,139.304178,eco,760.704,20.56832,20時間34分6秒,0時間55分54秒
赤城,36.425615,139.276784,eco,759.579,20.56563,20時間33分56秒,0時間56分4秒
成島(群馬),36.249171,139.505682,cool,774.504,20.60109,20時間36分4秒,0時間53分56秒
本中野,36.25843,139.469546,cool,774.129,20.60020,20時間36分1秒,0時間53分59秒
篠塚,36.256788,139.446077,cool,774.726,20.60161,20時間36分6秒,0時間53分54秒
東小泉,36.259696,139.428456,cool,774.727,20.60161,20時間36分6秒,0時間53分54秒
小泉町(群馬),36.261562,139.42021,heat,774.674,20.60149,20時間36分5秒,0時間53分55秒
西小泉,36.258712,139.408525,heat,775.197,20.60272,20時間36分10秒,0時間53分50秒
竜舞,36.278894,139.409002,eco,772.992,20.59752,20時間35分51秒,0時間54分9秒
椎名町,35.726572,139.694363,heat,828.661,20.72485,20時間43分29秒,0時間46分31秒
東長崎,35.73003,139.683294,heat,828.444,20.72437,20時間43分28秒,0時間46分32秒
江古田,35.737557,139.672814,heat,827.775,20.72289,20時間43分22秒,0時間46分38秒
桜台(東京),35.738797,139.662602,heat,827.791,20.72293,20時間43分23秒,0時間46分37秒
練馬,35.737893,139.654368,heat,828.014,20.72342,20時間43分24秒,0時間46分36秒
中村橋,35.736767,139.637456,heat,828.393,20.72426,20時間43分27秒,0時間46分33秒
富士見台,35.735867,139.62969,heat,828.610,20.72474,20時間43分29秒,0時間46分31秒
練馬高野台,35.740622,139.616749,heat,828.288,20.72403,20時間43分26秒,0時間46分34秒
石神井公園,35.743563,139.606981,cool,828.116,20.72365,20時間43分25秒,0時間46分35秒
大泉学園,35.749406,139.586732,cool,827.792,20.72293,20時間43分23秒,0時間46分37秒
保谷,35.748222,139.567753,cool,828.220,20.72388,20時間43分26秒,0時間46分34秒
ひばりヶ丘,35.751485,139.545852,cool,828.212,20.72386,20時間43分26秒,0時間46分34秒
東久留米,35.760445,139.533739,cool,827.426,20.72212,20時間43分20秒,0時間46分40秒
清瀬,35.772221,139.519917,eco,826.362,20.71976,20時間43分11秒,0時間46分49秒
秋津,35.778614,139.496539,eco,826.046,20.71906,20時間43分9秒,0時間46分51秒
所沢,35.786627,139.473324,eco,825.555,20.71797,20時間43分5秒,0時間46分55秒
西所沢,35.789303,139.455959,eco,825.555,20.71797,20時間43分5秒,0時間46分55秒
小手指,35.800535,139.438016,eco,824.632,20.71591,20時間42分57秒,0時間47分3秒
狭山ヶ丘,35.810445,139.416975,eco,823.911,20.71431,20時間42分52秒,0時間47分8秒
武蔵藤沢,35.820963,139.412736,eco,822.836,20.71192,20時間42分43秒,0時間47分17秒
稲荷山公園,35.845112,139.39842,eco,820.450,20.70659,20時間42分24秒,0時間47分36秒
入間市,35.842904,139.390294,eco,820.833,20.70745,20時間42分27秒,0時間47分33秒
仏子,35.83769,139.360115,eco,821.934,20.70991,20時間42分36秒,0時間47分24秒
元加治,35.84058,139.345316,heat,821.884,20.70979,20時間42分35秒,0時間47分25秒
飯能,35.851189,139.318824,heat,821.206,20.70828,20時間42分30秒,0時間47分30秒
高麗,35.881982,139.304414,heat,818.116,20.70137,20時間42分5秒,0時間47分55秒
武蔵横手,35.885256,139.280667,cool,818.198,20.70155,20時間42分6秒,0時間47分54秒
東吾野,35.892439,139.260281,cool,817.797,20.70065,20時間42分2秒,0時間47分58秒
吾野,35.908502,139.226787,cool,816.684,20.69815,20時間41分53秒,0時間48分7秒
西吾野,35.927082,139.202425,cool,815.133,20.69467,20時間41分41秒,0時間48分19秒
正丸,35.938324,139.181521,cool,814.319,20.69284,20時間41分34秒,0時間48分26秒
芦ヶ久保,35.976505,139.135982,heat,811.077,20.68552,20時間41分8秒,0時間48分52秒
横瀬,35.985548,139.097818,heat,810.867,20.68505,20時間41分6秒,0時間48分54秒
西武秩父,35.990061,139.083548,eco,810.670,20.68460,20時間41分5秒,0時間48分55秒
小竹向原,35.743803,139.678572,eco,827.004,20.72118,20時間43分16秒,0時間46分44秒
新桜台,35.74077,139.6683,cool,827.490,20.72226,20時間43分20秒,0時間46分40秒
豊島園,35.742054,139.647979,cool,827.654,20.72262,20時間43分21秒,0時間46分39秒
下山口,35.77941,139.441097,eco,826.886,20.72092,20時間43分15秒,0時間46分45秒
西武球場前,35.77093,139.41966,eco,828.178,20.72378,20時間43分26秒,0時間46分34秒
多摩湖,35.765881,139.442747,cool,828.336,20.72413,20時間43分27秒,0時間46分33秒
西武園ゆうえんち,35.769042,139.440166,cool,828.035,20.72347,20時間43分24秒,0時間46分36秒
西武新宿,35.696254,139.7,cool,831.905,20.73202,20時間43分55秒,0時間46分5秒
下落合,35.715846,139.695391,cool,829.822,20.72742,20時間43分39秒,0時間46分21秒
中井,35.715106,139.686967,cool,830.027,20.72787,20時間43分40秒,0時間46分20秒
新井薬師前,35.715778,139.672582,cool,830.167,20.72818,20時間43分41秒,0時間46分19秒
沼袋,35.719458,139.663841,cool,829.893,20.72758,20時間43分39秒,0時間46分21秒
野方,35.719658,139.652733,cool,830.038,20.72790,20時間43分40秒,0時間46分20秒
都立家政,35.722313,139.644839,cool,829.866,20.72752,20時間43分39秒,0時間46分21秒
鷺ノ宮,35.722605,139.63892,cool,829.923,20.72764,20時間43分40秒,0時間46分20秒
下井草,35.723852,139.624688,cool,830.004,20.72782,20時間43分40秒,0時間46分20秒
井荻,35.72469,139.615303,cool,830.056,20.72794,20時間43分41秒,0時間46分19秒
上井草,35.725326,139.602937,heat,830.177,20.72820,20時間43分42秒,0時間46分18秒
上石神井,35.726189,139.592266,heat,830.248,20.72836,20時間43分42秒,0時間46分18秒
武蔵関,35.7276,139.576417,heat,830.341,20.72857,20時間43分43秒,0時間46分17秒
東伏見,35.728761,139.563529,heat,830.417,20.72873,20時間43分43秒,0時間46分17秒
西武柳沢,35.728621,139.552477,heat,830.608,20.72916,20時間43分45秒,0時間46分15秒
田無,35.727307,139.539259,heat,830.963,20.72994,20時間43分48秒,0時間46分12秒
花小金井,35.726129,139.513228,eco,831.512,20.73115,20時間43分52秒,0時間46分8秒
小平,35.736963,139.488491,eco,830.732,20.72943,20時間43分46秒,0時間46分14秒
久米川,35.749575,139.472653,eco,829.616,20.72696,20時間43分37秒,0時間46分23秒
東村山,35.76006,139.465839,cool,828.584,20.72468,20時間43分29秒,0時間46分31秒
航空公園,35.798272,139.465641,eco,824.412,20.71543,20時間42分56秒,0時間47分4秒
新所沢,35.805854,139.457069,heat,823.728,20.71390,20時間42分50秒,0時間47分10秒
入曽,35.832481,139.427304,heat,821.328,20.70855,20時間42分31秒,0時間47分29秒
狭山市,35.856936,139.413015,cool,818.906,20.70314,20時間42分11秒,0時間47分49秒
新狭山,35.873993,139.433499,cool,816.690,20.69817,20時間41分53秒,0時間48分7秒
南大塚,35.889663,139.454189,cool,814.625,20.69353,20時間41分37秒,0時間48分23秒
本川越,35.913524,139.481125,cool,811.561,20.68662,20時間41分12秒,0時間48分48秒
萩山,35.740759,139.476903,cool,830.509,20.72894,20時間43分44秒,0時間46分16秒
小川(東京),35.737573,139.463493,cool,831.080,20.73020,20時間43分49秒,0時間46分11秒
東大和市,35.732829,139.434249,cool,832.090,20.73242,20時間43分57秒,0時間46分3秒
玉川上水,35.731751,139.418435,eco,832.476,20.73328,20時間44分0秒,0時間46分0秒
武蔵砂川,35.728876,139.392319,eco,833.239,20.73495,20時間44分6秒,0時間45分54秒
西武立川,35.7262,139.370124,heat,833.916,20.73644,20時間44分11秒,0時間45分49秒
西武園,35.767684,139.448904,heat,828.035,20.72347,20時間43分24秒,0時間46分36秒
恋ヶ窪,35.711385,139.463944,heat,833.934,20.73648,20時間44分11秒,0時間45分49秒
鷹の台,35.723097,139.461155,cool,832.701,20.73377,20時間44分2秒,0時間45分58秒
一橋学園,35.72217,139.480039,cool,832.489,20.73330,20時間44分0秒,0時間46分0秒
青梅街道,35.73098,139.476628,cool,831.582,20.73130,20時間43分53秒,0時間46分7秒
八坂(東京),35.744925,139.467676,cool,830.207,20.72827,20時間43分42秒,0時間46分18秒
武蔵大和,35.756427,139.444008,cool,829.347,20.72637,20時間43分35秒,0時間46分25秒
新小金井,35.695908,139.526603,heat,834.602,20.73795,20時間44分17秒,0時間45分43秒
多磨,35.676821,139.51713,heat,836.843,20.74287,20時間44分34秒,0時間45分26秒
白糸台,35.666517,139.509862,heat,838.087,20.74559,20時間44分44秒,0時間45分16秒
競艇場前,35.656232,139.499721,heat,839.377,20.74841,20時間44分54秒,0時間45分6秒
是政,35.656242,139.488592,heat,839.557,20.74880,20時間44分56秒,0時間45分4秒
京成上野,35.711232,139.773571,heat,829.209,20.72607,20時間43分34秒,0時間46分26秒
新三河島,35.73714,139.773834,heat,826.359,20.71975,20時間43分11秒,0時間46分49秒
町屋,35.742354,139.781499,heat,825.679,20.71824,20時間43分6秒,0時間46分54秒
町屋駅前,35.74275,139.781145,eco,825.640,20.71816,20時間43分5秒,0時間46分55秒
千住大橋,35.74243,139.796934,eco,825.456,20.71775,20時間43分4秒,0時間46分56秒
堀切菖蒲園,35.747649,139.827545,eco,824.463,20.71554,20時間42分56秒,0時間47分4秒
お花茶屋,35.747585,139.83988,cool,824.303,20.71518,20時間42分55秒,0時間47分5秒
青砥,35.745883,139.856292,cool,824.270,20.71511,20時間42分54秒,0時間47分6秒
京成高砂,35.750932,139.866875,cool,823.574,20.71356,20時間42分49秒,0時間47分11秒
京成小岩,35.742158,139.88371,cool,824.318,20.71522,20時間42分55秒,0時間47分5秒
江戸川,35.737723,139.896226,cool,824.643,20.71594,20時間42分57秒,0時間47分3秒
国府台,35.736301,139.90322,heat,824.709,20.71609,20時間42分58秒,0時間47分2秒
市川真間,35.73121,139.911717,heat,825.160,20.71709,20時間43分2秒,0時間46分58秒
菅野,35.728272,139.919413,heat,825.385,20.71759,20時間43分3秒,0時間46分57秒
鬼越,35.719776,139.937932,heat,826.086,20.71915,20時間43分9秒,0時間46分51秒
京成中山,35.716998,139.944203,heat,826.313,20.71965,20時間43分11秒,0時間46分49秒
東中山,35.714385,139.952683,heat,826.495,20.72005,20時間43分12秒,0時間46分48秒
京成西船,35.711627,139.958863,heat,826.722,20.72056,20時間43分14秒,0時間46分46秒
海神,35.705888,139.971888,heat,827.194,20.72160,20時間43分18秒,0時間46分42秒
大神宮下,35.693945,139.991431,heat,828.272,20.72399,20時間43分26秒,0時間46分34秒
船橋競馬場,35.689606,139.997998,heat,828.671,20.72487,20時間43分30秒,0時間46分30秒
谷津,35.685257,140.007658,heat,829.035,20.72568,20時間43分32秒,0時間46分28秒
京成津田沼,35.68364,140.024823,heat,829.010,20.72562,20時間43分32秒,0時間46分28秒
京成大久保,35.686016,140.048629,heat,828.470,20.72443,20時間43分28秒,0時間46分32秒
実籾,35.686852,140.068289,heat,828.152,20.72373,20時間43分25秒,0時間46分35秒
八千代台,35.701465,140.090942,eco,826.284,20.71959,20時間43分11秒,0時間46分49秒
京成大和田,35.712309,140.108578,eco,824.891,20.71649,20時間42分59秒,0時間47分1秒
勝田台,35.715445,140.126053,eco,824.352,20.71529,20時間42分55秒,0時間47分5秒
東葉勝田台,35.716909,140.125725,cool,824.194,20.71494,20時間42分54秒,0時間47分6秒
志津,35.717406,140.144982,eco,823.931,20.71436,20時間42分52秒,0時間47分8秒
ユーカリが丘,35.721801,140.156354,eco,823.324,20.71300,20時間42分47秒,0時間47分13秒
京成臼井,35.730017,140.180796,cool,822.158,20.71040,20時間42分37秒,0時間47分23秒
京成佐倉,35.725205,140.229633,cool,822.189,20.71047,20時間42分38秒,0時間47分22秒
大佐倉,35.729908,140.25079,cool,821.459,20.70885,20時間42分32秒,0時間47分28秒
京成酒々井,35.736867,140.270132,cool,820.501,20.70671,20時間42分24秒,0時間47分36秒
宗吾参道,35.752669,140.280975,cool,818.650,20.70256,20時間42分9秒,0時間47分51秒
公津の杜,35.760446,140.294904,cool,817.657,20.70034,20時間42分1秒,0時間47分59秒
東成田,35.770091,140.387225,cool,815.751,20.69606,20時間41分46秒,0時間48分14秒
京成曳舟,35.718441,139.820012,heat,827.776,20.72289,20時間43分22秒,0時間46分38秒
八広,35.727687,139.828738,heat,826.641,20.72038,20時間43分13秒,0時間46分47秒
四ツ木,35.731962,139.834918,heat,826.088,20.71915,20時間43分9秒,0時間46分51秒
京成立石,35.738281,139.848558,cool,825.209,20.71720,20時間43分2秒,0時間46分58秒
柴又,35.756323,139.875188,cool,822.871,20.71199,20時間42分43秒,0時間47分17秒
検見川,35.652512,140.066656,heat,831.959,20.73214,20時間43分56秒,0時間46分4秒
京成稲毛,35.637783,140.085505,heat,833.371,20.73525,20時間44分7秒,0時間45分53秒
みどり台,35.624994,140.097413,eco,834.650,20.73806,20時間44分17秒,0時間45分43秒
西登戸,35.617615,140.102801,eco,835.405,20.73971,20時間44分23秒,0時間45分37秒
新千葉,35.612455,140.108557,eco,835.912,20.74083,20時間44分27秒,0時間45分33秒
千葉中央,35.607354,140.117809,eco,836.374,20.74184,20時間44分31秒,0時間45分29秒
千葉寺,35.590311,140.132236,eco,838.100,20.74562,20時間44分44秒,0時間45分16秒
大森台,35.584126,140.149398,eco,838.600,20.74671,20時間44分48秒,0時間45分12秒
学園前(千葉),35.560364,140.158416,cool,841.130,20.75223,20時間45分8秒,0時間44分52秒
おゆみ野,35.550029,140.166264,cool,842.190,20.75454,20時間45分16秒,0時間44分44秒
ちはら台,35.534017,140.17029,heat,843.917,20.75829,20時間45分30秒,0時間44分30秒
千葉ニュータウン中央,35.800175,140.116159,eco,815.111,20.69462,20時間41分41秒,0時間48分19秒
印旛日本医大,35.787512,140.203112,heat,815.575,20.69566,20時間41分44秒,0時間48分16秒
成田湯川,35.799657,140.291078,heat,813.358,20.69067,20時間41分26秒,0時間48分34秒
笹塚,35.673758,139.667251,cool,834.855,20.73851,20時間44分19秒,0時間45分41秒
代田橋,35.671092,139.659413,cool,835.263,20.73940,20時間44分22秒,0時間45分38秒
明大前,35.668758,139.650352,cool,835.655,20.74026,20時間44分25秒,0時間45分35秒
下高井戸,35.66615,139.641372,cool,836.076,20.74119,20時間44分28秒,0時間45分32秒
桜上水,35.66768,139.63129,cool,836.060,20.74115,20時間44分28秒,0時間45分32秒
上北沢,35.668857,139.62329,cool,836.052,20.74113,20時間44分28秒,0時間45分32秒
八幡山,35.669982,139.614927,cool,836.056,20.74114,20時間44分28秒,0時間45分32秒
芦花公園,35.670479,139.608247,cool,836.104,20.74125,20時間44分28秒,0時間45分32秒
千歳烏山,35.667921,139.60067,cool,836.501,20.74212,20時間44分32秒,0時間45分28秒
仙川,35.662257,139.584908,cool,837.365,20.74401,20時間44分38秒,0時間45分22秒
つつじヶ丘,35.657936,139.575103,cool,837.991,20.74538,20時間44分43秒,0時間45分17秒
柴崎,35.653997,139.56658,cool,838.555,20.74661,20時間44分48秒,0時間45分12秒
国領,35.650087,139.558036,cool,839.118,20.74784,20時間44分52秒,0時間45分8秒
布田,35.649904,139.551557,cool,839.240,20.74811,20時間44分53秒,0時間45分7秒
調布,35.652181,139.543988,heat,839.110,20.74783,20時間44分52秒,0時間45分8秒
西調布,35.657169,139.529822,eco,838.790,20.74713,20時間44分50秒,0時間45分10秒
飛田給,35.660121,139.523666,eco,838.565,20.74664,20時間44分48秒,0時間45分12秒
武蔵野台,35.664159,139.511289,eco,838.322,20.74610,20時間44分46秒,0時間45分14秒
多磨霊園,35.666197,139.502615,eco,838.240,20.74592,20時間44分45秒,0時間45分15秒
東府中,35.668766,139.495257,eco,838.078,20.74557,20時間44分44秒,0時間45分16秒
府中(東京),35.672245,139.4799,eco,837.949,20.74529,20時間44分43秒,0時間45分17秒
中河原,35.659549,139.457602,eco,839.705,20.74913,20時間44分57秒,0時間45分3秒
聖蹟桜ヶ丘,35.650814,139.446979,heat,840.837,20.75159,20時間45分6秒,0時間44分54秒
百草園,35.657362,139.431285,heat,840.384,20.75061,20時間45分2秒,0時間44分58秒
高幡不動,35.662361,139.412953,heat,840.147,20.75009,20時間45分0秒,0時間45分0秒
南平,35.654559,139.392008,heat,841.356,20.75273,20時間45分10秒,0時間44分50秒
平山城址公園,35.647371,139.379926,heat,842.349,20.75489,20時間45分18秒,0時間44分42秒
長沼(東京),35.642788,139.365849,heat,843.092,20.75650,20時間45分23秒,0時間44分37秒
北野(東京),35.644479,139.354489,heat,843.105,20.75653,20時間45分24秒,0時間44分36秒
京王八王子,35.657416,139.343851,heat,841.880,20.75387,20時間45分14秒,0時間44分46秒
京王多摩川,35.644499,139.536606,cool,840.068,20.74992,20時間45分0秒,0時間45分0秒
京王稲田堤,35.633895,139.531099,cool,841.317,20.75264,20時間45分10秒,0時間44分50秒
京王よみうりランド,35.632934,139.517597,cool,841.637,20.75334,20時間45分12秒,0時間44分48秒
稲城,35.636166,139.500398,cool,841.561,20.75317,20時間45分11秒,0時間44分49秒
若葉台,35.619325,139.472189,cool,843.862,20.75817,20時間45分29秒,0時間44分31秒
京王永山,35.630102,139.448204,heat,843.080,20.75648,20時間45分23秒,0時間44分37秒
小田急永山,35.629972,139.447943,cool,843.098,20.75652,20時間45分23秒,0時間44分37秒
京王多摩センター,35.62518,139.42402,heat,844.022,20.75852,20時間45分31秒,0時間44分29秒
小田急多摩センター,35.624902,139.424298,cool,844.048,20.75858,20時間45分31秒,0時間44分29秒
多摩センター,35.623724,139.422782,eco,844.202,20.75891,20時間45分32秒,0時間44分28秒
京王堀之内,35.624438,139.400314,heat,844.504,20.75957,20時間45分34秒,0時間44分26秒
南大沢,35.6141,139.3798,eco,845.983,20.76277,20時間45分46秒,0時間44分14秒
多摩境,35.601826,139.366987,eco,847.543,20.76615,20時間45分58秒,0時間44分2秒
京王片倉,35.644343,139.337035,cool,843.425,20.75723,20時間45分26秒,0時間44分34秒
山田(東京),35.644411,139.321082,cool,843.699,20.75782,20時間45分28秒,0時間44分32秒
めじろ台,35.643601,139.308446,eco,844.012,20.75850,20時間45分31秒,0時間44分29秒
狭間,35.640637,139.293808,eco,844.597,20.75977,20時間45分35秒,0時間44分25秒
高尾山口,35.632377,139.269856,heat,845.928,20.76265,20時間45分46秒,0時間44分14秒
府中競馬正門前,35.668288,139.485019,cool,838.298,20.74605,20時間44分46秒,0時間45分14秒
多摩動物公園,35.649215,139.404627,cool,841.725,20.75353,20時間45分13秒,0時間44分47秒
神泉,35.657244,139.693579,cool,836.279,20.74163,20時間44分30秒,0時間45分30秒
駒場東大前,35.65868,139.684308,cool,836.257,20.74158,20時間44分30秒,0時間45分30秒
池ノ上,35.660402,139.67344,cool,836.228,20.74152,20時間44分29秒,0時間45分31秒
下北沢,35.661539,139.66691,cool,836.200,20.74146,20時間44分29秒,0時間45分31秒
新代田,35.662593,139.660524,cool,836.179,20.74141,20時間44分29秒,0時間45分31秒
東松原,35.662634,139.655535,cool,836.249,20.74157,20時間44分30秒,0時間45分30秒
永福町,35.67629,139.642733,heat,834.943,20.73870,20時間44分19秒,0時間45分41秒
西永福,35.678918,139.634936,heat,834.773,20.73833,20時間44分18秒,0時間45分42秒
浜田山,35.681603,139.627528,heat,834.591,20.73793,20時間44分17秒,0時間45分43秒
高井戸,35.683253,139.615115,heat,834.599,20.73794,20時間44分17秒,0時間45分43秒
富士見ヶ丘,35.684805,139.607072,heat,834.552,20.73784,20時間44分16秒,0時間45分44秒
久我山,35.688138,139.599211,eco,834.308,20.73731,20時間44分14秒,0時間45分46秒
三鷹台,35.692046,139.589298,eco,834.034,20.73670,20時間44分12秒,0時間45分48秒
井の頭公園,35.697304,139.583112,eco,833.554,20.73565,20時間44分8秒,0時間45分52秒
初台,35.68123,139.686354,cool,833.753,20.73609,20時間44分10秒,0時間45分50秒
幡ヶ谷,35.677061,139.676183,cool,834.360,20.73742,20時間44分15秒,0時間45分45秒
南新宿,35.683483,139.69867,heat,833.325,20.73514,20時間44分7秒,0時間45分53秒
参宮橋,35.678586,139.693568,heat,833.937,20.73649,20時間44分11秒,0時間45分49秒
代々木八幡,35.669715,139.688913,heat,834.979,20.73878,20時間44分20秒,0時間45分40秒
代々木公園,35.669187,139.689099,cool,835.034,20.73890,20時間44分20秒,0時間45分40秒
代々木上原,35.669159,139.680153,heat,835.168,20.73919,20時間44分21秒,0時間45分39秒
東北沢,35.665379,139.673014,heat,835.688,20.74034,20時間44分25秒,0時間45分35秒
世田谷代田,35.65834,139.661557,eco,836.630,20.74240,20時間44分33秒,0時間45分27秒
梅ヶ丘,35.656024,139.653628,eco,837.002,20.74322,20時間44分36秒,0時間45分24秒
豪徳寺,35.653807,139.647381,eco,837.339,20.74395,20時間44分38秒,0時間45分22秒
山下(東京),35.653844,139.646509,heat,837.348,20.74397,20時間44分38秒,0時間45分22秒
経堂,35.650991,139.635993,eco,837.819,20.74500,20時間44分42秒,0時間45分18秒
千歳船橋,35.647616,139.624544,cool,838.362,20.74619,20時間44分46秒,0時間45分14秒
祖師ヶ谷大蔵,35.643236,139.609659,cool,839.068,20.74773,20時間44分52秒,0時間45分8秒
成城学園前,35.640114,139.598958,cool,839.574,20.74884,20時間44分56秒,0時間45分4秒
喜多見,35.636697,139.587445,cool,840.126,20.75004,20時間45分0秒,0時間45分0秒
狛江,35.632001,139.577127,cool,840.800,20.75151,20時間45分5秒,0時間44分55秒
和泉多摩川,35.627349,139.573695,cool,841.363,20.75274,20時間45分10秒,0時間44分50秒
向ヶ丘遊園,35.617273,139.564719,cool,842.606,20.75545,20時間45分20秒,0時間44分40秒
生田(神奈川),35.614954,139.542024,cool,843.217,20.75677,20時間45分24秒,0時間44分36秒
読売ランド前,35.614723,139.527903,cool,843.466,20.75731,20時間45分26秒,0時間44分34秒
百合ヶ丘,35.60903,139.516121,cool,844.277,20.75908,20時間45分33秒,0時間44分27秒
新百合ヶ丘,35.603705,139.507608,cool,844.996,20.76064,20時間45分38秒,0時間44分22秒
柿生,35.589597,139.497614,cool,846.701,20.76433,20時間45分52秒,0時間44分8秒
鶴川,35.583077,139.481759,cool,847.671,20.76642,20時間45分59秒,0時間44分1秒
玉川学園前,35.563486,139.463388,cool,850.113,20.77169,20時間46分18秒,0時間43分42秒
相模大野,35.532208,139.437836,cool,853.953,20.77994,20時間46分48秒,0時間43分12秒
小田急相模原,35.515134,139.422571,cool,856.072,20.78448,20時間47分4秒,0時間42分56秒
相武台前,35.499294,139.408509,cool,858.038,20.78868,20時間47分19秒,0時間42分41秒
座間,35.480913,139.399899,cool,860.190,20.79326,20時間47分36秒,0時間42分24秒
本厚木,35.439338,139.364261,cool,865.333,20.80415,20時間48分15秒,0時間41分45秒
愛甲石田,35.417634,139.344098,heat,868.046,20.80987,20時間48分36秒,0時間41分24秒
伊勢原,35.396081,139.313768,heat,870.920,20.81590,20時間48分57秒,0時間41分3秒
鶴巻温泉,35.381131,139.277813,heat,873.177,20.82063,20時間49分14秒,0時間40分46秒
東海大学前,35.373151,139.271236,heat,874.163,20.82269,20時間49分22秒,0時間40分38秒
秦野,35.370075,139.226009,heat,875.301,20.82506,20時間49分30秒,0時間40分30秒
