name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms),reduction(hms)
能見台,35.360528,139.629233,heat,869.780,16.72791,16時間43分40秒,1時間46分20秒
金沢文庫,35.342966,139.621606,eco,871.819,16.73894,16時間44分20秒,1時間45分40秒
金沢八景,35.331223,139.62018,heat,873.128,16.74601,16時間44分46秒,1時間45分14秒
追浜,35.315461,139.624905,heat,874.789,16.75495,16時間45分18秒,1時間44分42秒
京急田浦,35.300892,139.625252,heat,876.383,16.76352,16時間45分49秒,1時間44分11秒
安針塚,35.286641,139.64292,eco,877.691,16.77054,16時間46分14秒,1時間43分46秒
逸見,35.28048,139.653149,eco,878.221,16.77338,16時間46分24秒,1時間43分36秒
汐入,35.280241,139.662443,heat,878.115,16.77281,16時間46分22秒,1時間43分38秒
横須賀中央,35.27858,139.670217,eco,878.187,16.77320,16時間46分24秒,1時間43分36秒
県立大学,35.269731,139.677033,eco,879.063,16.77789,16時間46分40秒,1時間43分20秒
堀ノ内,35.26322,139.686932,eco,879.639,16.78097,16時間46分51秒,1時間43分9秒
京急大津,35.261068,139.695334,eco,879.758,16.78160,16時間46分54秒,1時間43分6秒
馬堀海岸,35.259651,139.707328,eco,879.748,16.78155,16時間46分54秒,1時間43分6秒
浦賀,35.250933,139.714999,eco,880.600,16.78610,16時間47分10秒,1時間42分50秒
糀谷,35.5545,139.72962,eco,847.042,16.60284,16時間36分10秒,1時間53分50秒
大鳥居,35.552531,139.739356,eco,847.121,16.60328,16時間36分12秒,1時間53分48秒
穴守稲荷,35.550326,139.746669,heat,847.261,16.60407,16時間36分15秒,1時間53分45秒
天空橋,35.548908,139.75423,heat,847.312,16.60435,16時間36分16秒,1時間53分44秒
羽田空港第３ターミナル(京浜急行電鉄),35.544913,139.767217,cool,847.571,16.60579,16時間36分21秒,1時間53分39秒
羽田空港第１・第２ターミナル,35.549809,139.785962,cool,846.776,16.60136,16時間36分5秒,1時間53分55秒
羽田空港第１ターミナル,35.549163,139.784653,cool,846.865,16.60185,16時間36分7秒,1時間53分53秒
羽田空港第２ターミナル,35.550734,139.787979,cool,846.647,16.60064,16時間36分2秒,1時間53分58秒
港町,35.535014,139.712578,cool,849.423,16.61611,16時間36分58秒,1時間53分2秒
鈴木町,35.53535,139.720655,heat,849.272,16.61527,16時間36分55秒,1時間53分5秒
川崎大師,35.535711,139.725946,heat,849.158,16.61464,16時間36分53秒,1時間53分7秒
東門前,35.536566,139.734298,eco,848.946,16.61346,16時間36分48秒,1時間53分12秒
大師橋,35.536611,139.740381,eco,848.856,16.61296,16時間36分47秒,1時間53分13秒
小島新田,35.534798,139.747575,eco,848.955,16.61351,16時間36分49秒,1時間53分11秒
六浦,35.32269,139.611532,eco,874.191,16.75174,16時間45分6秒,1時間44分54秒
神武寺,35.306233,139.592947,cool,876.271,16.76292,16時間45分47秒,1時間44分13秒
逗子・葉山,35.294189,139.580359,cool,877.780,16.77102,16時間46分16秒,1時間43分44秒
新大津,35.257013,139.69016,eco,880.276,16.78437,16時間47分4秒,1時間42分56秒
北久里浜,35.249355,139.686368,eco,881.170,16.78914,16時間47分21秒,1時間42分39秒
ＹＲＰ野比,35.212229,139.685068,cool,885.268,16.81094,16時間48分39秒,1時間41分21秒
京急長沢,35.20548,139.674048,cool,886.163,16.81569,16時間48分56秒,1時間41分4秒
津久井浜,35.198419,139.665279,cool,887.062,16.82045,16時間49分14秒,1時間40分46秒
三浦海岸,35.188084,139.653138,heat,888.368,16.82735,16時間49分38秒,1時間40分22秒
三崎口,35.177515,139.633207,heat,889.813,16.83497,16時間50分6秒,1時間39分54秒
田原町(東京),35.709897,139.790897,eco,829.114,16.50163,16時間30分6秒,1時間59分54秒
稲荷町(東京),35.711273,139.782593,eco,829.078,16.50142,16時間30分5秒,1時間59分55秒
末広町(東京),35.702972,139.771713,heat,830.142,16.50749,16時間30分27秒,1時間59分33秒
日本橋(東京),35.682078,139.773516,heat,832.412,16.52042,16時間31分13秒,1時間58分47秒
京橋(東京),35.676856,139.770126,cool,833.033,16.52395,16時間31分26秒,1時間58分34秒
宝町,35.675461,139.771767,cool,833.164,16.52469,16時間31分29秒,1時間58分31秒
銀座,35.671989,139.763965,cool,833.654,16.52747,16時間31分39秒,1時間58分21秒
虎ノ門,35.670236,139.749832,cool,834.045,16.52969,16時間31分47秒,1時間58分13秒
溜池山王,35.673621,139.741419,cool,833.793,16.52826,16時間31分42秒,1時間58分18秒
赤坂見附,35.677021,139.737047,cool,833.482,16.52650,16時間31分35秒,1時間58分25秒
永田町,35.678757,139.740258,heat,833.245,16.52515,16時間31分31秒,1時間58分29秒
青山一丁目,35.672765,139.724159,cool,834.133,16.53019,16時間31分49秒,1時間58分11秒
外苑前,35.670527,139.717857,cool,834.469,16.53210,16時間31分56秒,1時間58分4秒
表参道,35.665247,139.712314,cool,835.129,16.53584,16時間32分9秒,1時間57分51秒
新大塚,35.72569,139.729971,eco,828.240,16.49663,16時間29分48秒,2時間0分12秒
茗荷谷,35.716989,139.737184,eco,829.091,16.50149,16時間30分5秒,1時間59分55秒
後楽園,35.707898,139.751864,eco,829.880,16.50600,16時間30分22秒,1時間59分38秒
本郷三丁目,35.706671,139.759914,eco,829.901,16.50612,16時間30分22秒,1時間59分38秒
淡路町,35.694959,139.767458,eco,831.082,16.51285,16時間30分46秒,1時間59分14秒
小川町(東京),35.695178,139.766872,heat,831.066,16.51276,16時間30分46秒,1時間59分14秒
大手町(東京),35.686564,139.7662,heat,832.022,16.51820,16時間31分6秒,1時間58分54秒
霞ケ関,35.673838,139.750899,heat,833.635,16.52736,16時間31分39秒,1時間58分21秒
国会議事堂前,35.67393,139.745219,cool,833.705,16.52776,16時間31分40秒,1時間58分20秒
四谷三丁目,35.687958,139.720103,cool,832.524,16.52105,16時間31分16秒,1時間58分44秒
新宿御苑前,35.688588,139.71069,cool,832.590,16.52143,16時間31分17秒,1時間58分43秒
新宿三丁目,35.690847,139.704895,cool,832.427,16.52050,16時間31分14秒,1時間58分46秒
西新宿,35.694298,139.692778,heat,832.225,16.51935,16時間31分10秒,1時間58分50秒
中野坂上,35.69792,139.68291,heat,831.973,16.51792,16時間31分5秒,1時間58分55秒
新中野,35.697491,139.66903,heat,832.225,16.51935,16時間31分10秒,1時間58分50秒
東高円寺,35.697802,139.657822,heat,832.358,16.52011,16時間31分12秒,1時間58分48秒
新高円寺,35.697985,139.648068,heat,832.484,16.52083,16時間31分15秒,1時間58分45秒
南阿佐ケ谷,35.699624,139.63576,heat,832.490,16.52086,16時間31分15秒,1時間58分45秒
中野新橋,35.692123,139.673997,heat,832.740,16.52228,16時間31分20秒,1時間58分40秒
中野富士見町,35.690514,139.666933,heat,833.021,16.52388,16時間31分26秒,1時間58分34秒
方南町,35.683496,139.656498,heat,833.947,16.52914,16時間31分45秒,1時間58分15秒
三ノ輪,35.729623,139.791485,eco,826.939,16.48919,16時間29分21秒,2時間0分39秒
入谷(東京),35.719862,139.783924,eco,828.116,16.49592,16時間29分45秒,2時間0分15秒
小伝馬町,35.690737,139.778433,eco,831.392,16.51461,16時間30分53秒,1時間59分7秒
人形町,35.686307,139.782285,eco,831.826,16.51708,16時間31分1秒,1時間58分59秒
茅場町,35.679752,139.780005,heat,832.577,16.52135,16時間31分17秒,1時間58分43秒
築地,35.668115,139.772603,heat,833.959,16.52920,16時間31分45秒,1時間58分15秒
東銀座,35.669464,139.767253,heat,833.885,16.52878,16時間31分44秒,1時間58分16秒
日比谷,35.67459,139.76017,heat,833.421,16.52615,16時間31分34秒,1時間58分26秒
虎ノ門ヒルズ,35.667409,139.747758,cool,834.385,16.53162,16時間31分54秒,1時間58分6秒
神谷町,35.662978,139.745069,cool,834.910,16.53460,16時間32分5秒,1時間57分55秒
六本木,35.662836,139.731443,cool,835.119,16.53578,16時間32分9秒,1時間57分51秒
広尾,35.652279,139.722202,cool,836.410,16.54309,16時間32分35秒,1時間57分25秒
落合(東京),35.710976,139.687284,eco,830.476,16.50939,16時間30分34秒,1時間59分26秒
早稲田(東京メトロ),35.705723,139.721319,eco,830.556,16.50985,16時間30分35秒,1時間59分25秒
神楽坂,35.70379,139.734546,eco,830.578,16.50998,16時間30分36秒,1時間59分24秒
九段下,35.695589,139.751948,eco,831.231,16.51370,16時間30分49秒,1時間59分11秒
竹橋,35.690662,139.756817,eco,831.703,16.51638,16時間30分59秒,1時間59分1秒
門前仲町,35.671851,139.796209,heat,833.222,16.52502,16時間31分30秒,1時間58分30秒
木場,35.669351,139.807042,heat,833.349,16.52574,16時間31分33秒,1時間58分27秒
東陽町,35.669629,139.817596,heat,833.175,16.52475,16時間31分29秒,1時間58分31秒
南砂町,35.668796,139.83065,cool,833.090,16.52427,16時間31分27秒,1時間58分33秒
西葛西,35.664631,139.859259,cool,833.168,16.52471,16時間31分29秒,1時間58分31秒
葛西,35.663554,139.872458,cool,833.113,16.52440,16時間31分28秒,1時間58分32秒
浦安(千葉),35.665932,139.893193,eco,832.583,16.52139,16時間31分17秒,1時間58分43秒
南行徳,35.672687,139.902311,eco,831.722,16.51649,16時間30分59秒,1時間59分1秒
行徳,35.682686,139.914254,eco,830.469,16.50935,16時間30分34秒,1時間59分26秒
妙典,35.690935,139.924209,cool,829.434,16.50345,16時間30分12秒,1時間59分48秒
原木中山,35.703517,139.942029,cool,827.825,16.49426,16時間29分39秒,2時間0分21秒
北綾瀬,35.777117,139.832035,eco,821.162,16.45600,16時間27分22秒,2時間2分38秒
千駄木,35.725549,139.763243,eco,827.781,16.49401,16時間29分38秒,2時間0分22秒
根津,35.7174,139.765655,eco,828.642,16.49893,16時間29分56秒,2時間0分4秒
湯島,35.708243,139.769916,eco,829.588,16.50433,16時間30分16秒,1時間59分44秒
二重橋前,35.681071,139.761948,heat,832.685,16.52197,16時間31分19秒,1時間58分41秒
赤坂(東京),35.67323,139.738348,heat,833.879,16.52875,16時間31分43秒,1時間58分17秒
乃木坂,35.666572,139.726215,cool,834.784,16.53388,16時間32分2秒,1時間57分58秒
平和台(東京),35.757863,139.653762,eco,825.834,16.48286,16時間28分58秒,2時間1分2秒
氷川台,35.74955,139.665567,eco,826.568,16.48707,16時間29分13秒,2時間0分47秒
千川,35.738229,139.689271,eco,827.457,16.49216,16時間29分32秒,2時間0分28秒
要町,35.73323,139.698715,eco,827.866,16.49449,16時間29分40秒,2時間0分20秒
東池袋,35.725732,139.719546,eco,828.385,16.49746,16時間29分51秒,2時間0分9秒
東池袋四丁目,35.72528,139.720012,heat,828.428,16.49771,16時間29分52秒,2時間0分8秒
護国寺,35.719044,139.72754,eco,829.004,16.50100,16時間30分4秒,1時間59分56秒
江戸川橋,35.709495,139.733538,eco,829.966,16.50649,16時間30分23秒,1時間59分37秒
麹町,35.684006,139.737613,heat,832.707,16.52209,16時間31分20秒,1時間58分40秒
桜田門,35.677405,139.75149,heat,833.235,16.52509,16時間31分30秒,1時間58分30秒
銀座一丁目,35.67435,139.767045,heat,833.352,16.52576,16時間31分33秒,1時間58分27秒
新富町(東京),35.670462,139.773711,cool,833.686,16.52765,16時間31分40秒,1時間58分20秒
月島,35.664871,139.784233,cool,834.154,16.53031,16時間31分49秒,1時間58分11秒
豊洲,35.654908,139.79621,cool,835.084,16.53558,16時間32分8秒,1時間57分52秒
辰巳,35.645576,139.81052,cool,835.915,16.54029,16時間32分25秒,1時間57分35秒
半蔵門,35.685703,139.74163,eco,832.463,16.52071,16時間31分15秒,1時間58分45秒
神保町,35.695966,139.757606,heat,831.110,16.51301,16時間30分47秒,1時間59分13秒
水天宮前,35.682683,139.785377,heat,832.181,16.51910,16時間31分9秒,1時間58分51秒
清澄白河,35.682105,139.798851,cool,832.059,16.51841,16時間31分6秒,1時間58分54秒
住吉(東京),35.689073,139.815681,cool,831.063,16.51274,16時間30分46秒,1時間59分14秒
赤羽岩淵,35.783417,139.722103,cool,822.018,16.46094,16時間27分39秒,2時間2分21秒
志茂,35.777948,139.732599,cool,822.466,16.46352,16時間27分49秒,2時間2分11秒
王子神谷,35.765172,139.735933,cool,823.820,16.47130,16時間28分17秒,2時間1分43秒
西ケ原,35.746008,139.742322,cool,825.832,16.48285,16時間28分58秒,2時間1分2秒
本駒込,35.724155,139.753828,cool,828.067,16.49564,16時間29分44秒,2時間0分16秒
東大前,35.717633,139.758025,cool,828.724,16.49940,16時間29分58秒,2時間0分2秒
六本木一丁目,35.665595,139.739,eco,834.708,16.53345,16時間32分0秒,1時間58分0秒
麻布十番,35.654682,139.737051,eco,835.934,16.54040,16時間32分25秒,1時間57分35秒
白金高輪,35.642903,139.734104,eco,837.270,16.54795,16時間32分53秒,1時間57分7秒
白金台,35.637917,139.726133,eco,837.931,16.55169,16時間33分6秒,1時間56分54秒
雑司が谷,35.720233,139.714795,heat,829.058,16.50131,16時間30分5秒,1時間59分55秒
鬼子母神前,35.720403,139.714916,heat,829.037,16.50119,16時間30分4秒,1時間59分56秒
西早稲田,35.708242,139.709101,heat,830.456,16.50928,16時間30分33秒,1時間59分27秒
東新宿,35.698915,139.707593,heat,831.502,16.51524,16時間30分55秒,1時間59分5秒
北参道,35.678459,139.705453,heat,833.778,16.52818,16時間31分41秒,1時間58分19秒
平沼橋,35.460355,139.616897,eco,859.010,16.66914,16時間40分9秒,1時間49分51秒
西横浜,35.453437,139.608745,eco,859.890,16.67397,16時間40分26秒,1時間49分34秒
天王町,35.453984,139.602554,eco,859.923,16.67415,16時間40分27秒,1時間49分33秒
星川(神奈川),35.458634,139.594816,eco,859.529,16.67199,16時間40分19秒,1時間49分41秒
和田町,35.463597,139.586786,eco,859.107,16.66967,16時間40分11秒,1時間49分49秒
上星川,35.467694,139.580078,eco,858.759,16.66776,16時間40分4秒,1時間49分56秒
西谷,35.478092,139.565721,eco,857.839,16.66269,16時間39分46秒,1時間50分14秒
鶴ヶ峰,35.475031,139.549586,eco,858.423,16.66591,16時間39分57秒,1時間50分3秒
二俣川,35.463335,139.532207,eco,859.974,16.67443,16時間40分28秒,1時間49分32秒
希望ヶ丘,35.460399,139.5143,cool,860.577,16.67774,16時間40分40秒,1時間49分20秒
三ツ境,35.467779,139.502662,cool,859.953,16.67432,16時間40分28秒,1時間49分32秒
瀬谷,35.470412,139.482574,cool,859.985,16.67449,16時間40分28秒,1時間49分32秒
相模大塚,35.470666,139.441232,cool,860.626,16.67801,16時間40分41秒,1時間49分19秒
さがみ野,35.471485,139.429055,heat,860.737,16.67862,16時間40分43秒,1時間49分17秒
かしわ台,35.466744,139.415851,heat,861.473,16.68265,16時間40分58秒,1時間49分2秒
南万騎が原,35.452522,139.526344,eco,861.250,16.68143,16時間40分53秒,1時間49分7秒
緑園都市,35.439502,139.521841,eco,862.747,16.68962,16時間41分23秒,1時間48分37秒
弥生台,35.429933,139.506615,eco,864.034,16.69666,16時間41分48秒,1時間48分12秒
いずみ野,35.429434,139.495135,cool,864.270,16.69794,16時間41分53秒,1時間48分7秒
いずみ中央,35.415385,139.48727,cool,865.933,16.70701,16時間42分25秒,1時間47分35秒
ゆめが丘,35.405436,139.482192,cool,867.102,16.71337,16時間42分48秒,1時間47分12秒
羽沢横浜国大,35.481206,139.586102,eco,857.187,16.65910,16時間39分33秒,1時間50分27秒
伊奈,34.802857,137.354743,cool,981.626,17.28689,17時間17分13秒,1時間12分47秒
小田渕,34.814739,137.34559,cool,980.657,17.28247,17時間16分57秒,1時間13分3秒
国府(愛知),34.83752,137.328101,cool,978.803,17.27397,17時間16分26秒,1時間13分34秒
御油,34.846113,137.321443,cool,978.106,17.27077,17時間16分15秒,1時間13分45秒
名電赤坂,34.859331,137.311152,cool,977.038,17.26586,17時間15分57秒,1時間14分3秒
名電長沢,34.871623,137.288298,cool,976.456,17.26318,17時間15分47秒,1時間14分13秒
本宿(愛知),34.893025,137.260014,cool,975.097,17.25691,17時間15分25秒,1時間14分35秒
名電山中,34.899474,137.242829,cool,974.960,17.25628,17時間15分23秒,1時間14分37秒
藤川,34.913304,137.218428,cool,974.283,17.25315,17時間15分11秒,1時間14分49秒
美合,34.923763,137.196317,cool,973.890,17.25133,17時間15分5秒,1時間14分55秒
男川,34.937461,137.183296,cool,972.876,17.24664,17時間14分48秒,1時間15分12秒
東岡崎,34.951904,137.167333,cool,971.881,17.24202,17時間14分31秒,1時間15分29秒
岡崎公園前,34.954984,137.153309,cool,972.009,17.24262,17時間14分33秒,1時間15分27秒
中岡崎,34.956231,137.152723,cool,971.898,17.24210,17時間14分32秒,1時間15分28秒
矢作橋,34.961149,137.139957,cool,971.796,17.24163,17時間14分30秒,1時間15分30秒
宇頭,34.971367,137.118103,cool,971.439,17.23997,17時間14分24秒,1時間15分36秒
新安城,34.986885,137.085443,eco,970.887,17.23740,17時間14分15秒,1時間15分45秒
牛田(愛知),34.999294,137.060946,eco,970.400,17.23514,17時間14分6秒,1時間15分54秒
知立,35.006198,137.039628,eco,970.386,17.23507,17時間14分6秒,1時間15分54秒
一ツ木,35.01367,137.02551,eco,970.078,17.23364,17時間14分1秒,1時間15分59秒
富士松,35.029759,137.016508,eco,968.709,17.22726,17時間13分38秒,1時間16分22秒
豊明,35.041127,137.008161,eco,967.810,17.22306,17時間13分23秒,1時間16分37秒
前後,35.05227,136.995665,eco,967.074,17.21961,17時間13分11秒,1時間16分49秒
中京競馬場前,35.061302,136.98158,eco,966.611,17.21745,17時間13分3秒,1時間16分57秒
有松,35.067687,136.971084,eco,966.303,17.21600,17時間12分58秒,1時間17分2秒
左京山,35.070553,136.960301,eco,966.370,17.21632,17時間12分59秒,1時間17分1秒
鳴海,35.079149,136.950096,eco,965.826,17.21377,17時間12分50秒,1時間17分10秒
本星崎,35.087392,136.937378,heat,965.406,17.21180,17時間12分42秒,1時間17分18秒
本笠寺,35.099199,136.933409,heat,964.322,17.20670,17時間12分24秒,1時間17分36秒
桜(愛知),35.106062,136.934586,heat,963.574,17.20318,17時間12分11秒,1時間17分49秒
呼続,35.114722,136.930387,heat,962.824,17.19965,17時間11分59秒,1時間18分1秒
堀田(名古屋鉄道),35.120251,136.919839,heat,962.613,17.19866,17時間11分55秒,1時間18分5秒
神宮前,35.125857,136.912485,heat,962.286,17.19711,17時間11分50秒,1時間18分10秒
山王(愛知),35.15233,136.888461,heat,960.383,17.18812,17時間11分17秒,1時間18分43秒
栄生,35.183687,136.873051,heat,957.690,17.17535,17時間10分31秒,1時間19分29秒
東枇杷島,35.189808,136.870168,heat,957.160,17.17283,17時間10分22秒,1時間19分38秒
西枇杷島,35.195015,136.865685,heat,956.780,17.17102,17時間10分16秒,1時間19分44秒
二ツ杁,35.194646,136.859583,heat,957.030,17.17221,17時間10分20秒,1時間19分40秒
新川橋,35.195701,136.851989,heat,957.186,17.17295,17時間10分23秒,1時間19分37秒
須ヶ口,35.198684,136.846229,heat,957.080,17.17244,17時間10分21秒,1時間19分39秒
丸ノ内,35.204742,136.841927,heat,956.608,17.17020,17時間10分13秒,1時間19分47秒
新清洲,35.211249,136.835607,heat,956.160,17.16806,17時間10分5秒,1時間19分55秒
大里,35.226216,136.818428,heat,955.227,17.16361,17時間9分49秒,1時間20分11秒
奥田,35.235412,136.810917,heat,954.548,17.16037,17時間9分37秒,1時間20分23秒
国府宮,35.254218,136.802963,heat,952.901,17.15249,17時間9分9秒,1時間20分51秒
島氏永,35.270777,136.800987,heat,951.274,17.14468,17時間8分41秒,1時間21分19秒
妙興寺,35.287178,136.798231,heat,949.693,17.13708,17時間8分13秒,1時間21分47秒
今伊勢,35.31836,136.789273,heat,946.820,17.12321,17時間7分24秒,1時間22分36秒
石刀,35.326204,136.785407,heat,946.156,17.11999,17時間7分12秒,1時間22分48秒
新木曽川,35.342047,136.779421,heat,944.750,17.11318,17時間6分47秒,1時間23分13秒
黒田(愛知),35.350213,136.777502,heat,943.984,17.10946,17時間6分34秒,1時間23分26秒
木曽川堤,35.365067,136.770486,heat,942.718,17.10330,17時間6分12秒,1時間23分48秒
笠松,35.37466,136.764664,heat,941.948,17.09954,17時間5分58秒,1時間24分2秒
岐南,35.389716,136.769165,heat,940.249,17.09125,17時間5分28秒,1時間24分32秒
茶所,35.402048,136.768917,cool,939.000,17.08514,17時間5分6秒,1時間24分54秒
加納(岐阜),35.405209,136.765984,eco,938.783,17.08407,17時間5分3秒,1時間24分57秒
名鉄岐阜,35.411136,136.760066,eco,938.392,17.08216,17時間4分56秒,1時間25分4秒
八幡(愛知),34.82916,137.352113,heat,978.947,17.27463,17時間16分29秒,1時間13分31秒
諏訪町,34.823464,137.370479,heat,978.988,17.27482,17時間16分29秒,1時間13分31秒
稲荷口,34.818435,137.387703,cool,978.996,17.27486,17時間16分29秒,1時間13分31秒
北安城,34.964677,137.092146,heat,972.975,17.24710,17時間14分50秒,1時間15分10秒
南安城,34.951976,137.092457,heat,974.285,17.25316,17時間15分11秒,1時間14分49秒
碧海古井,34.93723,137.090863,heat,975.869,17.26048,17時間15分38秒,1時間14分22秒
堀内公園,34.927834,137.089636,heat,976.885,17.26516,17時間15分55秒,1時間14分5秒
桜井(愛知),34.917477,137.088345,heat,978.003,17.27030,17時間16分13秒,1時間13分47秒
南桜井(愛知),34.906302,137.07721,heat,979.526,17.27729,17時間16分38秒,1時間13分22秒
米津,34.892822,137.060993,cool,981.453,17.28610,17時間17分10秒,1時間12分50秒
桜町前,34.880107,137.062444,cool,982.727,17.29192,17時間17分31秒,1時間12分29秒
西尾口,34.870647,137.062661,cool,983.703,17.29636,17時間17分47秒,1時間12分13秒
西尾,34.863917,137.057789,cool,984.561,17.30026,17時間18分1秒,1時間11分59秒
福地,34.844663,137.048579,eco,986.860,17.31068,17時間18分38秒,1時間11分22秒
上横須賀,34.829941,137.071883,eco,987.638,17.31420,17時間18分51秒,1時間11分9秒
吉良吉田,34.794043,137.071017,eco,991.402,17.33115,17時間19分52秒,1時間10分8秒
三河鳥羽,34.793214,137.104984,heat,990.401,17.32665,17時間19分36秒,1時間10分24秒
西幡豆,34.792431,137.121271,heat,989.964,17.32469,17時間19分29秒,1時間10分31秒
東幡豆,34.789693,137.145645,heat,989.476,17.32249,17時間19分21秒,1時間10分39秒
こどもの国(愛知),34.788791,137.162721,heat,989.031,17.32049,17時間19分14秒,1時間10分46秒
西浦,34.79003,137.178617,cool,988.402,17.31765,17時間19分4秒,1時間10分56秒
形原,34.798607,137.184594,cool,987.319,17.31276,17時間18分46秒,1時間11分14秒
三河鹿島,34.813313,137.189687,cool,985.623,17.30508,17時間18分18秒,1時間11分42秒
碧南,34.874041,136.985613,heat,985.867,17.30619,17時間18分22秒,1時間11分38秒
碧南中央,34.887395,136.989476,heat,984.355,17.29932,17時間17分58秒,1時間12分2秒
新川町(愛知),34.896619,136.990312,heat,983.371,17.29485,17時間17分41秒,1時間12分19秒
北新川,34.906018,136.992475,heat,982.325,17.29008,17時間17分24秒,1時間12分36秒
高浜港,34.921536,136.989391,heat,980.818,17.28320,17時間17分0秒,1時間13分0秒
三河高浜,34.930796,136.989954,heat,979.840,17.27873,17時間16分43秒,1時間13分17秒
吉浜(愛知),34.946327,136.98919,heat,978.256,17.27146,17時間16分17秒,1時間13分43秒
小垣江,34.9639,136.995455,heat,976.228,17.26213,17時間15分44秒,1時間14分16秒
刈谷市,34.984803,136.993844,heat,974.117,17.25239,17時間15分9秒,1時間14分51秒
重原,34.994824,137.023727,heat,972.089,17.24299,17時間14分35秒,1時間15分25秒
三河知立,35.005741,137.0555,cool,969.911,17.23286,17時間13分58秒,1時間16分2秒
三河八橋,35.010913,137.077147,cool,968.664,17.22705,17時間13分37秒,1時間16分23秒
若林(愛知),35.026284,137.095851,cool,966.457,17.21672,17時間13分0秒,1時間17分0秒
竹村,35.040067,137.11476,cool,964.410,17.20712,17時間12分26秒,1時間17分34秒
土橋(愛知),35.058179,137.129572,cool,962.047,17.19599,17時間11分46秒,1時間18分14秒
上挙母,35.071854,137.154453,cool,959.818,17.18544,17時間11分8秒,1時間18分52秒
豊田市,35.087305,137.156227,cool,958.155,17.17756,17時間10分39秒,1時間19分21秒
梅坪,35.099654,137.162206,eco,956.679,17.17054,17時間10分14秒,1時間19分46秒
越戸,35.10769,137.180178,eco,955.261,17.16378,17時間9分50秒,1時間20分10秒
平戸橋,35.114628,137.184725,eco,954.393,17.15963,17時間9分35秒,1時間20分25秒
猿投,35.122613,137.178739,eco,953.757,17.15659,17時間9分24秒,1時間20分36秒
上豊田,35.116168,137.15535,heat,955.186,17.16342,17時間9分48秒,1時間20分12秒
浄水,35.121298,137.137186,heat,955.246,17.16370,17時間9分49秒,1時間20分11秒
三好ヶ丘,35.126918,137.111219,cool,955.514,17.16498,17時間9分54秒,1時間20分6秒
黒笹,35.127681,137.091365,cool,956.089,17.16772,17時間10分4秒,1時間19分56秒
米野木,35.123728,137.06702,cool,957.304,17.17351,17時間10分25秒,1時間19分35秒
日進(愛知),35.118378,137.04878,eco,958.463,17.17902,17時間10分44秒,1時間19分16秒
赤池(愛知),35.121097,137.017978,eco,959.210,17.18256,17時間10分57秒,1時間19分3秒
常滑,34.891167,136.834992,eco,989.129,17.32093,17時間19分15秒,1時間10分45秒
りんくう常滑,34.87967,136.828164,cool,990.547,17.32731,17時間19分38秒,1時間10分22秒
中部国際空港,34.859262,136.816382,eco,993.053,17.33855,17時間20分19秒,1時間9分41秒
豊田本町,35.113586,136.910877,heat,963.606,17.20333,17時間12分12秒,1時間17分48秒
道徳,35.105712,136.909409,heat,964.467,17.20738,17時間12分27秒,1時間17分33秒
大江(愛知),35.093258,136.912758,heat,965.637,17.21288,17時間12分46秒,1時間17分14秒
大同町,35.080268,136.909314,heat,967.094,17.21971,17時間13分11秒,1時間16分49秒
柴田,35.072774,136.909126,heat,967.873,17.22335,17時間13分24秒,1時間16分36秒
名和(愛知),35.060914,136.911709,heat,969.008,17.22865,17時間13分43秒,1時間16分17秒
聚楽園,35.042857,136.90304,heat,971.166,17.23870,17時間14分19秒,1時間15分41秒
新日鉄前,35.035161,136.899491,heat,972.080,17.24295,17時間14分35秒,1時間15分25秒
太田川,35.020221,136.892504,heat,973.859,17.25119,17時間15分4秒,1時間14分56秒
尾張横須賀,35.010132,136.885655,cool,975.132,17.25708,17時間15分25秒,1時間14分35秒
寺本,35.000191,136.875498,cool,976.503,17.26340,17時間15分48秒,1時間14分12秒
朝倉(愛知),34.993858,136.863419,cool,977.568,17.26830,17時間16分6秒,1時間13分54秒
古見(愛知),34.987809,136.856673,cool,978.421,17.27222,17時間16分20秒,1時間13分40秒
長浦(愛知),34.978432,136.847808,cool,979.690,17.27804,17時間16分41秒,1時間13分19秒
日長,34.96162,136.832152,cool,981.958,17.28841,17時間17分18秒,1時間12分42秒
新舞子,34.949689,136.828669,cool,983.307,17.29456,17時間17分40秒,1時間12分20秒
大野町,34.935441,136.827641,cool,984.811,17.30140,17時間18分5秒,1時間11分55秒
西ノ口,34.926759,136.82663,eco,985.741,17.30562,17時間18分20秒,1時間11分40秒
蒲池(愛知),34.915408,136.825536,eco,986.949,17.31109,17時間18分40秒,1時間11分20秒
榎戸(愛知),34.90489,136.82822,eco,987.943,17.31558,17時間18分56秒,1時間11分4秒
多屋,34.896983,136.830695,eco,988.674,17.31888,17時間19分8秒,1時間10分52秒
高横須賀,35.009608,136.893696,heat,974.914,17.25607,17時間15分22秒,1時間14分38秒
加木屋中ノ池,35.000014,136.902462,heat,975.607,17.25927,17時間15分33秒,1時間14分27秒
南加木屋,34.989216,136.906853,heat,976.573,17.26372,17時間15分49秒,1時間14分11秒
八幡新田,34.973674,136.912578,heat,977.986,17.27022,17時間16分13秒,1時間13分47秒
巽ヶ丘,34.962265,136.915556,heat,979.064,17.27517,17時間16分31秒,1時間13分29秒
白沢(愛知),34.955219,136.91537,heat,979.799,17.27854,17時間16分43秒,1時間13分17秒
